209.920	525.467
210.050	528.424
210.180	529.399
210.310	528.721
210.430	528.221
210.560	532.268
210.690	531.767
210.820	530.689
210.950	529.615
211.080	530.524
211.210	531.533
211.340	528.112
211.470	527.743
211.600	530.166
211.730	530.634
211.860	530.199
211.990	529.787
212.120	530.775
212.250	531.215
212.380	529.255
212.510	530.166
212.640	532.064
212.770	532.916
212.890	532.401
213.020	532.518
213.150	532.915
213.280	533.347
213.410	529.736
213.540	528.456
213.670	529.725
213.800	530.353
213.930	529.120
214.060	528.699
214.190	529.723
214.320	530.374
214.450	528.943
214.580	528.096
214.710	531.367
214.840	531.546
214.970	531.230
215.100	531.444
215.230	532.235
215.360	532.284
215.490	528.840
215.620	528.067
215.750	529.806
215.880	530.503
216.010	529.073
216.140	528.853
216.270	529.564
216.400	528.782
216.530	526.889
216.660	525.333
216.790	528.020
216.920	527.190
217.050	526.456
217.180	526.699
217.310	527.282
217.440	527.577
217.570	524.700
217.700	524.819
217.820	526.171
217.950	525.723
218.080	524.935
218.210	524.695
218.340	524.404
218.470	524.821
218.600	523.243
218.730	522.791
218.860	524.878
218.990	524.203
219.120	525.040
219.250	525.087
219.380	525.373
219.510	526.462
219.640	524.706
219.770	525.242
219.900	526.334
220.030	526.220
220.160	527.388
220.290	527.581
220.420	528.133
220.550	528.560
220.680	527.971
220.810	528.657
220.940	530.755
221.070	530.525
221.200	529.924
221.340	530.594
221.470	530.369
221.600	529.942
221.730	526.841
221.860	527.525
221.990	528.716
222.120	527.527
222.250	527.132
222.380	526.349
222.510	525.868
222.640	524.236
222.770	522.001
222.900	523.280
223.030	525.476
223.160	526.178
223.290	526.243
223.420	527.480
223.550	528.932
223.680	527.601
223.810	524.603
223.940	524.033
224.070	525.695
224.200	525.460
224.330	523.681
224.460	523.734
224.590	523.818
224.720	524.099
224.850	522.745
224.980	522.652
225.110	525.623
225.240	526.194
225.370	526.810
225.500	527.148
225.630	527.121
225.760	526.081
225.890	523.678
226.020	522.058
226.150	522.253
226.290	522.236
226.420	522.373
226.550	523.000
226.680	524.165
226.810	524.821
226.940	524.200
227.070	523.396
227.200	525.507
227.330	525.363
227.460	524.108
227.590	524.189
227.720	525.351
227.850	525.811
227.980	523.766
228.110	524.402
228.240	526.774
228.370	527.428
228.500	526.416
228.630	526.835
228.770	527.569
228.900	526.993
229.030	525.149
229.160	524.660
229.290	526.364
229.420	525.885
229.550	524.659
229.680	524.583
229.810	525.377
229.940	525.097
230.070	523.418
230.200	523.467
230.330	525.622
230.460	525.189
230.590	523.736
230.720	524.876
230.860	524.990
230.990	524.883
231.120	523.643
231.250	524.366
231.380	527.478
231.510	526.360
231.640	526.121
231.770	525.688
231.900	525.965
232.030	526.665
232.160	524.527
232.290	524.851
232.420	526.754
232.560	526.869
232.690	526.806
232.820	525.646
