209.920	522.100
210.050	524.543
210.180	525.905
210.310	526.483
210.430	525.553
210.560	529.231
210.690	528.792
210.820	528.106
210.950	527.097
211.080	527.262
211.210	528.344
211.340	525.146
211.470	525.359
211.600	527.755
211.730	528.679
211.860	527.453
211.990	526.754
212.120	527.000
212.250	526.558
212.380	523.759
212.510	523.693
212.640	526.533
212.770	527.713
212.890	527.514
213.020	527.983
213.150	529.503
213.280	530.231
213.410	527.004
213.540	526.685
213.670	528.192
213.800	528.729
213.930	527.604
214.060	528.119
214.190	528.884
214.320	528.839
214.450	527.989
214.580	526.994
214.710	529.857
214.840	528.942
214.970	528.411
215.100	527.936
215.230	527.840
215.360	527.599
215.490	524.212
215.620	523.727
215.750	525.774
215.880	525.732
216.010	524.849
216.140	525.199
216.270	526.144
216.400	525.909
216.530	523.685
216.660	523.690
216.790	526.093
216.920	524.966
217.050	524.549
217.180	524.653
217.310	525.568
217.440	525.184
217.570	522.720
217.700	522.498
217.820	522.684
217.950	521.850
218.080	521.476
218.210	521.193
218.340	521.864
218.470	522.470
218.600	521.650
218.730	521.596
218.860	522.743
218.990	523.002
219.120	521.896
219.250	522.381
219.380	522.483
219.510	523.237
219.640	521.709
219.770	521.828
219.900	524.576
220.030	523.921
220.160	524.834
220.290	524.861
220.420	525.347
220.550	525.004
220.680	523.024
220.810	523.688
220.940	525.629
221.070	525.345
221.200	524.681
221.340	525.561
221.470	525.428
221.600	525.058
221.730	522.098
221.860	522.693
221.990	524.076
222.120	522.659
222.250	521.999
222.380	521.902
222.510	522.239
222.640	522.107
222.770	520.155
222.900	521.882
223.030	524.590
223.160	525.607
223.290	525.667
223.420	525.418
223.550	526.815
223.680	525.600
223.810	523.310
223.940	522.246
224.070	523.372
224.200	523.049
224.330	521.689
224.460	521.315
224.590	520.670
224.720	520.881
224.850	519.173
224.980	519.666
225.110	522.901
225.240	524.272
225.370	525.018
225.500	525.448
225.630	525.628
225.760	524.688
225.890	521.278
226.020	519.678
226.150	519.911
226.290	519.507
226.420	519.178
226.550	519.868
226.680	521.440
226.810	522.046
226.940	521.040
227.070	521.188
227.200	523.917
227.330	523.957
227.460	522.523
227.590	522.648
227.720	523.921
227.850	523.815
227.980	521.324
228.110	521.694
228.240	523.382
228.370	523.594
228.500	522.801
228.630	522.900
228.770	523.852
228.900	523.575
229.030	523.057
229.160	523.008
229.290	525.799
229.420	526.108
229.550	525.904
229.680	525.816
229.810	526.603
229.940	526.612
230.070	524.404
230.200	524.022
230.330	525.451
230.460	525.817
230.590	524.110
230.720	525.082
230.860	524.598
230.990	524.323
231.120	523.221
231.250	522.876
231.380	525.046
231.510	523.651
231.640	523.265
231.770	522.769
231.900	522.455
232.030	522.790
232.160	521.621
232.290	521.673
232.420	523.628
232.560	524.333
232.690	524.104
232.820	523.296
232.950	523.185
233.080	523.404
233.210	521.793
233.340	522.444
233.470	524.511
233.600	525.531
233.730	524.626
233.860	524.600
234.000	525.801
234.130	526.170
234.260	523.675
234.390	523.252
234.520	524.082
234.650	524.771
234.780	523.577
234.910	522.414
235.040	523.536
235.170	523.762
235.300	524.396
235.440	524.517
235.570	527.711
235.700	527.811
235.830	527.818
235.960	527.359
236.090	526.756
236.220	525.451
236.350	522.200
236.480	522.135
236.620	524.209
236.750	523.832
236.880	523.357
237.010	524.376
237.140	525.519
237.270	525.963
237.400	522.659
237.530	523.298
237.660	525.529
237.800	524.306
237.930	522.450
238.060	522.276
238.190	523.224
238.320	523.108
238.450	520.660
238.580	521.420
238.710	523.244
238.840	523.196
238.980	521.984
239.110	521.655
239.240	522.218
239.370	522.763
239.500	521.665
239.630	521.508
239.760	523.737
239.890	523.445
240.030	523.274
240.160	523.021
240.290	523.153
240.420	523.212
240.550	521.100
240.680	521.706
240.810	522.917
240.950	521.699
241.080	521.049
241.210	521.761
241.340	522.921
241.470	522.459
241.600	520.199
241.730	520.663
241.870	523.827
242.000	523.188
242.130	522.294
242.260	522.988
242.390	524.360
242.520	525.269
242.650	522.845
242.790	524.060
242.920	525.102
243.050	524.721
243.180	524.273
243.310	524.591
243.440	525.059
243.570	523.468
243.710	522.137
243.840	523.521
243.970	526.161
244.100	525.659
244.230	524.568
244.360	525.131
244.500	526.767
244.630	525.608
244.760	522.758
244.890	522.539
245.020	525.328
245.150	525.700
245.280	524.894
245.420	525.474
245.550	526.730
245.680	527.366
245.810	524.579
245.940	524.349
246.070	527.573
246.210	526.727
246.340	525.136
246.470	525.678
246.600	527.051
246.730	527.415
246.860	524.664
247.000	525.595
247.130	527.937
247.260	527.760
247.390	527.843
247.520	526.718
247.660	526.378
247.790	526.330
247.920	524.521
248.050	524.772
248.180	525.784
248.310	525.771
248.450	525.880
248.580	526.139
248.710	526.331
248.840	524.928
248.970	523.314
249.110	523.645
249.240	525.169
249.370	523.735
249.500	523.745
249.630	523.992
249.770	523.744
249.900	523.717
250.030	521.139
250.160	521.858
250.290	523.477
250.420	523.676
250.560	523.533
250.690	524.026
250.820	525.461
250.950	525.552
251.080	523.459
251.220	522.876
251.350	524.088
251.480	523.567
251.610	522.440
251.740	521.385
251.880	522.569
252.010	522.886
252.140	521.759
252.270	521.903
252.400	524.109
252.540	524.584
252.670	523.267
252.800	523.566
252.930	524.675
253.070	524.755
253.200	522.623
253.330	523.471
253.460	525.663
253.590	525.117
253.730	525.066
253.860	524.885
253.990	526.273
254.120	525.755
254.250	523.809
254.390	525.235
254.520	527.587
254.650	528.569
254.780	527.623
254.920	527.684
255.050	529.154
255.180	528.120
255.310	524.614
255.440	523.727
255.580	525.527
255.710	526.022
255.840	524.646
255.970	524.885
256.110	525.901
256.240	525.462
256.370	523.256
256.500	523.050
256.640	525.041
256.770	524.946
256.900	523.787
257.030	524.135
257.170	525.305
257.300	524.838
257.430	522.892
257.560	522.860
257.690	525.021
257.830	525.683
257.960	524.245
258.090	524.400
258.220	525.483
258.360	524.739
258.490	522.914
258.620	522.235
258.750	524.906
258.890	524.761
259.020	523.032
259.150	523.832
259.280	524.279
259.420	524.583
259.550	521.908
259.680	522.667
259.810	525.088
259.950	525.339
260.080	524.480
260.210	524.489
260.340	525.460
260.480	525.878
260.610	524.168
260.740	523.452
260.870	526.513
261.010	526.688
261.140	527.082
261.270	526.719
261.410	528.923
261.540	529.966
261.670	527.953
261.800	528.495
261.940	530.832
262.070	530.479
262.200	529.084
262.330	529.577
262.470	530.752
262.600	530.502
262.730	526.854
262.860	526.652
263.000	528.258
263.130	527.056
263.260	524.993
263.400	525.428
263.530	526.381
263.660	526.992
263.790	525.414
263.930	525.010
264.060	528.048
264.190	527.468
264.330	526.448
264.460	526.235
264.590	526.510
264.720	527.610
264.860	525.188
264.990	526.117
265.120	528.560
265.260	529.508
265.390	528.217
265.520	528.535
265.650	529.849
265.790	528.979
265.920	527.590
266.050	526.725
266.190	530.171
266.320	529.856
266.450	528.402
266.580	528.795
266.720	529.413
266.850	529.258
266.980	526.302
267.120	524.988
267.250	527.432
267.380	526.863
267.520	525.831
267.650	525.465
267.780	526.171
267.910	527.160
268.050	524.463
268.180	525.363
268.310	526.229
268.450	525.962
268.580	525.052
268.710	524.597
268.850	524.973
268.980	523.819
269.110	523.310
269.250	523.877
269.380	526.016
269.510	526.281
269.640	526.055
269.780	526.267
269.910	526.909
270.040	526.393
270.180	524.191
270.310	524.038
270.440	525.836
270.580	525.824
270.710	524.235
270.840	524.411
270.980	525.359
271.110	525.215
271.240	523.122
271.380	522.604
271.510	525.474
271.640	524.725
271.780	524.085
271.910	524.610
272.040	526.645
272.180	527.194
272.310	524.596
272.440	526.012
272.580	527.114
272.710	527.251
272.840	525.306
272.980	524.816
273.110	525.982
273.240	525.425
273.380	523.562
273.510	523.799
273.640	526.389
273.780	526.060
273.910	525.758
274.040	525.633
274.180	526.549
274.310	525.299
274.440	521.782
274.580	522.566
274.710	522.930
274.840	522.811
274.980	521.453
275.110	521.340
275.240	522.782
275.380	521.729
275.510	520.501
275.650	520.291
275.780	523.413
275.910	523.292
276.050	521.730
276.180	521.703
276.310	522.466
276.450	522.000
276.580	519.017
276.710	519.174
276.850	520.896
276.980	521.669
277.110	520.342
277.250	521.036
277.380	521.865
277.520	522.646
277.650	522.233
277.780	522.320
277.920	526.836
278.050	527.173
278.180	528.110
278.320	527.807
278.450	528.877
278.580	529.782
278.720	527.813
278.850	529.063
278.990	530.431
279.120	531.115
279.250	531.237
279.390	531.596
279.520	531.386
279.650	531.742
279.790	531.752
279.920	534.201
280.060	539.889
280.190	543.015
280.320	545.636
280.460	548.481
280.590	551.666
280.730	553.763
280.860	551.442
280.990	553.890
281.130	557.449
281.260	558.028
281.390	559.097
281.530	561.228
281.660	563.227
281.800	564.394
281.930	563.061
282.060	565.501
282.200	568.092
282.330	568.825
282.470	569.288
282.600	568.506
282.730	569.728
282.870	571.131
283.000	568.580
283.140	569.030
283.270	571.425
283.400	571.190
283.540	571.296
283.670	571.593
283.810	576.112
283.940	578.765
284.070	579.714
284.210	583.626
284.340	588.410
284.480	589.830
284.610	588.731
284.740	587.783
284.880	586.844
285.010	585.763
285.150	582.959
285.280	580.553
285.410	579.182
285.550	576.146
285.680	573.209
285.820	569.895
285.950	567.217
286.090	564.368
286.220	561.594
286.350	560.144
286.490	561.529
286.620	560.177
286.760	558.392
286.890	558.849
287.020	559.636
287.160	559.498
287.290	558.514
287.430	558.535
287.560	560.621
287.700	559.528
287.830	558.736
287.960	558.603
288.100	559.229
288.230	559.683
288.370	558.935
288.500	560.781
288.640	563.594
288.770	565.329
288.900	564.720
289.040	565.523
289.170	566.722
289.310	567.181
289.440	565.998
289.580	564.959
289.710	567.908
289.850	568.979
289.980	568.239
290.110	567.026
290.250	566.101
290.380	565.777
290.520	561.347
290.650	560.135
290.790	561.144
290.920	560.346
291.060	558.686
291.190	557.933
291.320	557.768
291.460	557.807
291.590	555.213
291.730	554.746
291.860	556.079
292.000	555.656
292.130	554.382
292.270	552.598
292.400	552.005
292.540	551.429
292.670	549.315
292.800	548.939
292.940	551.299
293.070	550.835
293.210	550.020
293.340	549.801
293.480	550.090
293.610	550.677
293.750	548.148
293.880	549.149
294.020	549.760
294.150	549.902
294.290	549.031
294.420	548.317
294.550	549.769
294.690	548.753
294.820	548.161
294.960	548.403
295.090	552.164
295.230	553.132
295.360	552.328
295.500	552.599
295.630	553.348
295.770	553.543
295.900	550.295
296.040	549.374
296.170	551.133
296.310	551.745
296.440	550.445
296.580	550.008
296.710	549.682
296.850	549.283
296.980	545.951
297.120	543.406
297.250	545.039
297.380	545.015
297.520	543.827
297.650	543.158
297.790	543.513
297.920	544.168
298.060	540.953
298.190	538.293
298.330	539.844
298.460	539.034
298.600	536.999
298.730	535.902
298.870	536.134
299.000	536.883
299.140	533.868
299.270	533.826
299.410	535.738
299.540	535.523
299.680	535.213
299.810	535.415
299.950	536.456
300.080	536.004
300.220	535.383
300.350	535.334
300.490	537.054
300.620	536.075
300.760	535.623
300.890	535.652
301.030	535.131
301.160	536.021
301.300	533.873
301.430	534.700
301.570	537.425
301.700	538.050
301.840	537.697
301.980	538.622
302.110	540.272
302.250	540.788
302.380	539.485
302.520	539.660
302.650	542.184
302.790	542.035
302.920	542.041
303.060	542.428
303.190	543.104
303.330	543.627
303.460	543.321
303.600	544.756
303.730	548.312
303.870	550.229
304.000	550.913
304.140	553.667
304.270	555.643
304.410	556.833
304.540	556.599
304.680	559.150
304.820	564.427
304.950	567.305
305.090	571.319
305.220	583.118
305.360	611.184
305.490	656.141
305.630	710.279
305.760	781.531
305.900	867.768
306.030	952.028
306.170	1022.832
306.300	1072.894
306.440	1110.578
306.570	1129.454
306.710	1130.717
306.850	1127.434
306.980	1128.134
307.120	1134.029
307.250	1143.434
307.390	1161.050
307.520	1181.435
307.660	1202.316
307.790	1218.578
307.930	1243.601
308.070	1287.035
308.200	1337.306
308.340	1388.031
308.470	1438.432
308.610	1494.373
308.740	1539.343
308.880	1564.517
309.010	1578.009
309.150	1592.470
309.290	1606.301
309.420	1611.622
309.560	1605.656
309.690	1603.105
309.830	1598.041
309.960	1583.130
310.100	1556.059
310.230	1532.136
310.370	1515.443
310.510	1488.355
310.640	1454.766
310.780	1423.160
310.910	1401.614
311.050	1373.622
311.180	1342.202
311.320	1317.651
311.460	1303.814
311.590	1292.764
311.730	1275.714
311.860	1257.913
312.000	1249.669
312.130	1237.707
312.270	1217.351
312.410	1193.132
312.540	1173.716
312.680	1159.225
312.810	1140.203
312.950	1122.793
313.090	1106.506
313.220	1096.104
313.360	1084.585
313.490	1074.236
313.630	1063.002
313.760	1052.385
313.900	1045.592
314.040	1038.645
314.170	1034.424
314.310	1027.586
314.440	1024.603
314.580	1019.914
314.720	1013.416
314.850	1007.295
314.990	1002.619
315.120	997.068
315.260	986.965
315.400	975.406
315.530	965.277
315.670	953.667
315.800	937.771
315.940	923.699
316.080	909.602
316.210	897.474
316.350	881.938
316.480	864.653
316.620	853.288
316.760	841.432
316.890	828.553
317.030	814.406
317.160	803.194
317.300	794.088
317.440	780.907
317.570	767.841
317.710	758.849
317.840	754.171
317.980	747.232
318.120	739.264
318.250	732.169
318.390	726.999
318.520	721.585
318.660	714.577
318.800	710.018
318.930	707.650
319.070	702.784
319.210	696.274
319.340	690.655
319.480	686.025
319.610	681.090
319.750	674.648
319.890	670.199
320.020	665.811
320.160	661.007
320.300	653.923
320.430	651.208
320.570	649.395
320.700	646.513
320.840	644.613
320.980	640.978
321.110	640.382
321.250	636.517
321.390	633.337
321.520	632.739
321.660	631.268
321.790	630.495
321.930	626.569
322.070	622.819
322.200	620.626
322.340	616.716
322.480	612.320
322.610	609.195
322.750	607.262
322.890	605.538
323.020	600.294
323.160	596.701
323.300	595.826
323.430	592.493
323.570	589.487
323.700	588.036
323.840	587.822
323.980	589.451
324.110	587.899
324.250	586.990
324.390	587.918
324.520	585.898
324.660	584.214
324.800	581.802
324.930	578.684
325.070	578.620
325.210	575.774
325.340	573.936
325.480	573.911
325.620	571.184
325.750	569.875
325.890	568.280
326.030	566.671
326.160	565.347
326.300	562.642
326.440	560.192
326.570	559.848
326.710	558.164
326.850	557.136
326.980	557.653
327.120	557.145
327.260	557.759
327.390	555.587
327.530	555.280
327.670	556.920
327.800	553.745
327.940	552.635
328.080	551.388
328.210	551.843
328.350	549.557
328.490	545.170
328.620	546.099
328.760	546.814
328.900	545.244
329.030	542.617
329.170	542.095
329.310	541.979
329.440	540.704
